road_user_id,road_user_type,hostname,occurrence,frame_number,section_id,event_coordinate,event_type,direction_vector,video_name,OTCamera,Date,Time
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#495,car,otcamera28,2023-09-19 17:09:59.614028,12000,,"[0.824859619140625, 334.4576416015625]",leave-scene,"[-0.052154541015625, 2.82830810546875]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#497,car,otcamera28,2023-09-19 17:10:08.509044,12178,,"[0.1243743896484375, 300.1640167236328]",leave-scene,"[0.0805206298828125, 2.711181640625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#500,car,otcamera28,2023-09-19 17:10:09.408540,12196,,"[184.22909545898438, 289.35125732421875]",leave-scene,"[0.37326812744140625, 18.157058715820312]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#501,car,otcamera28,2023-09-19 17:10:09.508484,12198,,"[0.0, 292.1005859375]",leave-scene,"[0.0, 10.798049926757812]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#503,pedestrian,otcamera28,2023-09-19 17:10:10.957672,12227,,"[35.383949279785156, 179.82177734375]",leave-scene,"[9.344598770141602, 0.3602294921875]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#504,pedestrian,otcamera28,2023-09-19 17:10:11.507364,12238,,"[88.59611511230469, 184.64218139648438]",leave-scene,"[0.821990966796875, 1.38134765625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#506,pedestrian,otcamera28,2023-09-19 17:10:20.102548,12410,,"[223.52134704589844, 86.87099838256836]",leave-scene,"[0.20705413818359375, -0.2572975158691406]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#507,car,otcamera28,2023-09-19 17:10:29.547256,12599,,"[0.4517822265625, 332.8824462890625]",leave-scene,"[0.025787353515625, -9.838363647460938]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#509,car,otcamera28,2023-09-19 17:10:17.154200,12351,,"[178.5458984375, 488.0876159667969]",leave-scene,"[93.08064270019531, -9.834991455078125]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#514,car,otcamera28,2023-09-19 17:10:24.999804,12508,,"[188.61304473876953, 280.8144989013672]",leave-scene,"[-0.01732635498046875, 6.2133331298828125]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#517,bicyclist,otcamera28,2023-09-19 17:10:40.591068,12820,,"[743.9938354492188, 162.71964263916016]",leave-scene,"[6.13616943359375, -0.23326873779296875]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#52,car,otcamera28,2023-09-19 17:01:20.454920,1611,,"[156.62712860107422, 273.2421112060547]",leave-scene,"[-7.899406433105469, 4.350128173828125]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#520,car,otcamera28,2023-09-19 17:10:34.494484,12698,,"[472.8555603027344, 275.18939208984375]",leave-scene,"[1.6435394287109375, -51.56095886230469]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#523,pedestrian,otcamera28,2023-09-19 17:10:41.140760,12831,,"[771.5466613769531, 162.39119720458984]",leave-scene,"[-1.442962646484375, 0.728057861328125]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#524,car,otcamera28,2023-09-19 17:10:44.938632,12907,,"[0.0, 427.94468688964844]",leave-scene,"[-73.71209716796875, -42.18629455566406]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#528,car,otcamera28,2023-09-19 17:11:02.578748,13260,,"[0.719329833984375, 388.90936279296875]",leave-scene,"[-0.00018310546875, 0.4874267578125]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#532,car,otcamera28,2023-09-19 17:10:51.884740,13046,,"[0.033233642578125, 302.18101501464844]",leave-scene,"[0.033233642578125, 2.6497802734375]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#534,car,otcamera28,2023-09-19 17:10:51.484964,13038,,"[0.0, 479.55397033691406]",leave-scene,"[-5.396270751953125, -10.672439575195312]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#539,car,otcamera28,2023-09-19 17:10:57.631520,13161,,"[279.50311279296875, 464.22377014160156]",leave-scene,"[88.00309753417969, -8.873794555664062]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#541,car,otcamera28,2023-09-19 17:11:37.009456,13949,,"[0.0, 321.0579833984375]",leave-scene,"[-0.857513427734375, -67.90455627441406]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#542,car,otcamera28,2023-09-19 17:11:11.923512,13447,,"[314.02940368652344, 409.26153564453125]",leave-scene,"[72.24693298339844, -29.12078857421875]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#544,car,otcamera28,2023-09-19 17:11:13.922392,13487,,"[188.83480834960938, 268.0896301269531]",leave-scene,"[1.406036376953125, 1.628326416015625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#545,car,otcamera28,2023-09-19 17:11:14.322168,13495,,"[0.0, 298.5789337158203]",leave-scene,"[-0.0886383056640625, 8.209304809570312]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#546,delivery_van,otcamera28,2023-09-19 17:11:18.219984,13573,,"[0.52655029296875, 242.32080078125]",leave-scene,"[0.52655029296875, 6.6824188232421875]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#550,car,otcamera28,2023-09-19 17:11:26.165532,13732,,"[0.12551116943359375, 299.4068145751953]",leave-scene,"[0.12551116943359375, -0.2950592041015625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#554,car,otcamera28,2023-09-19 17:11:32.012256,13849,,"[223.3851776123047, 485.58287048339844]",leave-scene,"[65.50920104980469, -6.650543212890625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#558,car,otcamera28,2023-09-19 17:11:48.702904,14183,,"[0.498626708984375, 361.554931640625]",leave-scene,"[0.0357666015625, 13.276611328125]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#559,delivery_van,otcamera28,2023-09-19 17:11:49.702344,14203,,"[567.0054931640625, 191.7220458984375]",leave-scene,"[15.6204833984375, 4.55419921875]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#561,car,otcamera28,2023-09-19 17:11:40.357580,14016,,"[483.21751403808594, 251.5908203125]",leave-scene,"[-8.604049682617188, 4.0592803955078125]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#567,car,otcamera28,2023-09-19 17:11:41.307048,14035,,"[0.0, 303.59521484375]",leave-scene,"[0.0, 1.9458770751953125]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#569,car,otcamera28,2023-09-19 17:11:43.405872,14077,,"[0.0, 315.30352783203125]",leave-scene,"[0.0, 4.2265167236328125]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#57,car,otcamera28,2023-09-19 17:01:25.302204,1708,,"[156.8424072265625, 294.54638671875]",leave-scene,"[-1.11871337890625, 5.85015869140625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#572,car,otcamera28,2023-09-19 17:11:47.053828,14150,,"[3.1224365234375, 478.744873046875]",leave-scene,"[2.0322265625, -16.362579345703125]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#575,car,otcamera28,2023-09-19 17:12:17.536748,14760,,"[0.240936279296875, 364.34783935546875]",leave-scene,"[0.001251220703125, -0.23040771484375]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#576,truck,otcamera28,2023-09-19 17:12:12.789408,14665,,"[615.5645446777344, 271.769775390625]",leave-scene,"[28.398406982421875, 1.2798309326171875]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#58,car,otcamera28,2023-09-19 17:01:25.801924,1718,,"[465.5297546386719, 267.5629425048828]",leave-scene,"[-6.28460693359375, 2.8537750244140625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#580,car,otcamera28,2023-09-19 17:12:19.985376,14809,,"[197.69287109375, 289.5110626220703]",leave-scene,"[-32.38226318359375, 1.8164825439453125]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#582,car,otcamera28,2023-09-19 17:12:34.677144,15103,,"[0.25469970703125, 447.24578857421875]",leave-scene,"[0.18218994140625, 51.9141845703125]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#584,car,otcamera28,2023-09-19 17:12:22.533948,14860,,"[558.8431396484375, 302.2113037109375]",leave-scene,"[84.78240966796875, 13.478759765625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#587,car,otcamera28,2023-09-19 17:12:28.030868,14970,,"[184.82118225097656, 280.84788513183594]",leave-scene,"[-4.5069580078125, 2.881256103515625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#589,car,otcamera28,2023-09-19 17:12:28.330700,14976,,"[0.0, 300.6990966796875]",leave-scene,"[0.0, 3.9922943115234375]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#59,car,otcamera28,2023-09-19 17:01:26.901308,1740,,"[0.418182373046875, 500.5493469238281]",leave-scene,"[0.00982666015625, -0.006103515625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#590,car,otcamera28,2023-09-19 17:12:34.677144,15103,,"[188.65374755859375, 282.6482849121094]",leave-scene,"[5.40142822265625, 0.5382537841796875]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#593,car,otcamera28,2023-09-19 17:12:56.864712,15547,,"[0.8248291015625, 403.99847412109375]",leave-scene,"[0.169403076171875, 29.485519409179688]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#595,car,otcamera28,2023-09-19 17:12:37.075800,15151,,"[191.0983428955078, 309.7281494140625]",leave-scene,"[-6.8313140869140625, 27.413665771484375]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#596,car,otcamera28,2023-09-19 17:12:37.325660,15156,,"[0.2218017578125, 304.1614227294922]",leave-scene,"[-0.008209228515625, 2.3688201904296875]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#599,car,otcamera28,2023-09-19 17:12:46.320620,15336,,"[136.12290954589844, 489.10353088378906]",leave-scene,"[102.91232299804688, -11.406417846679688]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#6,car,otcamera28,2023-09-19 17:00:29.933228,600,,"[1.192413330078125, 384.59458923339844]",leave-scene,"[0.004608154296875, 1.0889739990234375]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#601,car,otcamera28,2023-09-19 17:12:49.618772,15402,,"[1.55328369140625, 496.4552917480469]",leave-scene,"[-1.15045166015625, -11.85089111328125]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#605,car,otcamera28,2023-09-19 17:12:53.516588,15480,,"[422.412353515625, 397.55950927734375]",leave-scene,"[62.217132568359375, -15.4849853515625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#607,car,otcamera28,2023-09-19 17:12:59.713116,15604,,"[275.74609375, 107.72981262207031]",leave-scene,"[-1.4495086669921875, -0.1811676025390625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#608,car,otcamera28,2023-09-19 17:13:11.356592,15837,,"[0.0, 426.53868103027344]",leave-scene,"[-0.854278564453125, 6.3806610107421875]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#609,pedestrian,otcamera28,2023-09-19 17:13:09.907404,15808,,"[587.7602844238281, 171.00768280029297]",leave-scene,"[-0.6641845703125, -3.053070068359375]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#610,car,otcamera28,2023-09-19 17:13:10.856872,15827,,"[277.0133819580078, 104.94178771972656]",leave-scene,"[1.347930908203125, -0.54925537109375]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#612,car,otcamera28,2023-09-19 17:13:11.606452,15842,,"[0.0, 490.9173278808594]",leave-scene,"[-1.14837646484375, -5.9561767578125]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#615,car,otcamera28,2023-09-19 17:13:35.493068,16320,,"[0.64154052734375, 371.07635498046875]",leave-scene,"[-0.015838623046875, -4.3404541015625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#616,pedestrian,otcamera28,2023-09-19 17:13:18.702476,15984,,"[271.04039001464844, 184.8915786743164]",leave-scene,"[-0.291748046875, -0.224761962890625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#618,pedestrian,otcamera28,2023-09-19 17:13:31.445336,16239,,"[33.26472473144531, 202.65383911132812]",leave-scene,"[2.049650192260742, 0.27947998046875]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#62,car,otcamera28,2023-09-19 17:01:32.748032,1857,,"[0.0079345703125, 335.17431640625]",leave-scene,"[3.0517578125e-05, 0.0191497802734375]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#620,pedestrian,otcamera28,2023-09-19 17:13:19.851832,16007,,"[214.56688690185547, 183.0411376953125]",leave-scene,"[-3.070892333984375, 1.374603271484375]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#623,pedestrian,otcamera28,2023-09-19 17:13:19.801860,16006,,"[753.045166015625, 172.5635528564453]",leave-scene,"[-4.18145751953125, -0.02851104736328125]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#627,pedestrian,otcamera28,2023-09-19 17:13:22.550320,16061,,"[68.43278503417969, 200.21949005126953]",leave-scene,"[-5.854793548583984, -0.74462890625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#629,pedestrian,otcamera28,2023-09-19 17:13:23.100012,16072,,"[41.49525451660156, 201.5343017578125]",leave-scene,"[-1.4479198455810547, -1.1700439453125]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#63,car,otcamera28,2023-09-19 17:01:32.897948,1860,,"[0.425811767578125, 499.7569580078125]",leave-scene,"[0.004638671875, 0.015777587890625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#632,car,otcamera28,2023-09-19 17:13:27.447576,16159,,"[205.86737060546875, 464.2779541015625]",leave-scene,"[81.0274658203125, -9.8001708984375]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#635,pedestrian,otcamera28,2023-09-19 17:13:31.945056,16249,,"[0.08705902099609375, 199.29202270507812]",leave-scene,"[-0.051471710205078125, -1.28814697265625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#637,car,otcamera28,2023-09-19 17:13:41.489708,16440,,"[0.980255126953125, 405.1226806640625]",leave-scene,"[-0.00982666015625, 1.101318359375]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#638,car,otcamera28,2023-09-19 17:13:51.384164,16638,,"[0.887969970703125, 313.50526428222656]",leave-scene,"[-0.003692626953125, -49.87663269042969]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#639,car,otcamera28,2023-09-19 17:13:49.685116,16604,,"[198.89898681640625, 258.1582336425781]",leave-scene,"[-1.7577056884765625, 1.5789642333984375]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#64,car,otcamera28,2023-09-19 17:01:44.991172,2102,,"[0.697998046875, 391.03330993652344]",leave-scene,"[0.666046142578125, 55.41630554199219]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#640,car,otcamera28,2023-09-19 17:13:50.034920,16611,,"[0.1732177734375, 239.49673461914062]",leave-scene,"[-0.038299560546875, -0.9510650634765625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#643,car,otcamera28,2023-09-19 17:14:05.226408,16915,,"[0.083831787109375, 336.8717803955078]",leave-scene,"[0.083831787109375, 16.887786865234375]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#644,car,otcamera28,2023-09-19 17:13:52.033800,16651,,"[0.050601959228515625, 337.5148162841797]",leave-scene,"[0.050601959228515625, 24.511703491210938]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#646,car,otcamera28,2023-09-19 17:13:53.482988,16680,,"[0.0, 290.4471435546875]",leave-scene,"[0.0, -14.942184448242188]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#648,car,otcamera28,2023-09-19 17:14:04.726688,16905,,"[197.25836181640625, 287.2523498535156]",leave-scene,"[-48.9881591796875, 3.2101287841796875]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#650,car,otcamera28,2023-09-19 17:14:31.111904,17433,,"[466.98683166503906, 269.9600830078125]",leave-scene,"[2.2717742919921875, -0.86761474609375]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#651,car,otcamera28,2023-09-19 17:14:15.370724,17118,,"[196.43113708496094, 268.0260925292969]",leave-scene,"[-0.4139556884765625, 0.0807342529296875]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#655,delivery_van,otcamera28,2023-09-19 17:14:27.314032,17357,,"[521.2021484375, 213.2336883544922]",leave-scene,"[-29.2696533203125, 0.141082763671875]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#656,delivery_van,otcamera28,2023-09-19 17:14:28.363444,17378,,"[0.0, 251.07917022705078]",leave-scene,"[0.0, 0.7122116088867188]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#657,car,otcamera28,2023-09-19 17:14:28.563332,17382,,"[277.2918243408203, 108.22004699707031]",leave-scene,"[-0.758880615234375, -0.144378662109375]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#659,car,otcamera28,2023-09-19 17:14:30.312352,17417,,"[178.86143493652344, 262.90357971191406]",leave-scene,"[-58.67701721191406, -3.996002197265625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#66,car,otcamera28,2023-09-19 17:01:39.444280,1991,,"[239.09967041015625, 441.0738830566406]",leave-scene,"[123.94755554199219, -9.481201171875]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#661,car,otcamera28,2023-09-19 17:14:38.058012,17572,,"[1.6728515625, 362.3311767578125]",leave-scene,"[0.616302490234375, -1.20367431640625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#664,car,otcamera28,2023-09-19 17:14:35.109664,17513,,"[245.8868408203125, 483.5615234375]",leave-scene,"[40.81614685058594, -6.722869873046875]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#669,car,otcamera28,2023-09-19 17:14:52.699808,17865,,"[1.029998779296875, 379.37310791015625]",leave-scene,"[0.003753662109375, 0.64013671875]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#670,car,otcamera28,2023-09-19 17:14:38.257900,17576,,"[287.80247497558594, 455.3466491699219]",leave-scene,"[32.63005065917969, -3.905059814453125]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#671,pedestrian,otcamera28,2023-09-19 17:14:47.252860,17756,,"[228.03631591796875, 103.70246887207031]",leave-scene,"[-4.725860595703125, -0.00396728515625]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#675,car,otcamera28,2023-09-19 17:14:41.955828,17650,,"[153.8863754272461, 292.1554870605469]",leave-scene,"[-45.84010314941406, -3.877044677734375]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#3#676,car,otcamera28,2023-09-19 17:14:42.105744,17653,,"[2.6959228515625, 465.276123046875]",leave-scene,"[0.162750244140625, -26.956573486328125]",otcamera28_FR20_2023-09-19_17-00-00_Ost.mp4,otcamera28,2023-09-19,17-00-00
